ENTREPRISE,CATEGORIE,equipment_id,product_ref,model,type,timestamp,status,alarm_code,message
RTE,Energie,SE-RTE-002,SE-PRODUCT-TCSESM083F2CU0,SM6-36 DM1-D,Medium Voltage Switchgear,2026-01-05T08:15:22Z,normal,NORMAL,"SF6 gas pressure 1.45 bar at 20°C, circuit breaker operations count: 1247, DM1-D disconnector position confirmed closed"
RTE,Energie,SE-RTE-002,SE-PRODUCT-TCSESM083F2CU0,SM6-36 DM1-D,Medium Voltage Switchgear,2026-01-10T14:32:18Z,normal,NORMAL,"Load current phase L1: 385A, L2: 392A, L3: 388A, busbar temperature 42°C, vacuum interrupter integrity verified"
RTE,Energie,SE-RTE-002,SE-PRODUCT-TCSESM083F2CU0,SM6-36 DM1-D,Medium Voltage Switchgear,2026-01-17T10:48:55Z,warning,SF6_PRESS_LOW,"SF6 gas pressure 1.28 bar at 18°C approaching low threshold, DM1-D earthing switch contact resistance 145 µΩ elevated"
RTE,Energie,SE-RTE-002,SE-PRODUCT-TCSESM083F2CU0,SM6-36 DM1-D,Medium Voltage Switchgear,2026-01-23T16:22:41Z,normal,NORMAL,"SF6 gas refill completed to 1.50 bar, partial discharge test passed <5pC, cable compartment insulation resistance 12500 MΩ"
RTE,Energie,SE-RTE-002,SE-PRODUCT-TCSESM083F2CU0,SM6-36 DM1-D,Medium Voltage Switchgear,2026-01-28T09:05:33Z,normal,NORMAL,"Motorized operating mechanism spring charged, auxiliary contacts functional, DM1-D disconnector mechanical endurance cycle 3420/10000"
RTE,Energie,SE-RTE-003,SE-PRODUCT-TCSESM083F2CU0,Premset 630kVA,Power Transformer,2026-01-05T08:15:22Z,normal,NORMAL,"Premset 630kVA primary voltage 20.1kV, secondary 400V balanced, oil temperature 58°C, Sepam 80 protection relay self-test passed"
RTE,Energie,SE-RTE-003,SE-PRODUCT-TCSESM083F2CU0,Premset 630kVA,Power Transformer,2026-01-09T14:32:47Z,warning,TEMP_HIGH,"Premset 630kVA winding temperature rising, top oil 72°C, hotspot estimated 81°C, load factor 0.87, cooling fans activated"
RTE,Energie,SE-RTE-003,SE-PRODUCT-TCSESM083F2CU0,Premset 630kVA,Power Transformer,2026-01-15T10:48:13Z,normal,NORMAL,"Premset 630kVA load current 912A phase balance within 2%, Buchholz relay normal, tap changer position 5, insulation resistance 2500MΩ"
RTE,Energie,SE-RTE-003,SE-PRODUCT-TCSESM083F2CU0,Premset 630kVA,Power Transformer,2026-01-22T16:21:39Z,normal,NORMAL,"Premset 630kVA operating at 68% capacity, oil level normal, Sepam 80 harmonic analysis THD 3.1%, power factor 0.94 leading"
RTE,Energie,SE-RTE-003,SE-PRODUCT-TCSESM083F2CU0,Premset 630kVA,Power Transformer,2026-01-28T09:55:04Z,warning,MAINT_REQUIRED,"Premset 630kVA dissolved gas analysis scheduled, moisture content in oil 18ppm approaching threshold, silica gel breather color change detected"
RTE,Energie,SE-RTE-004,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-05T08:15:22Z,normal,NORMAL,"PowerLogic ION9000 harmonic analysis complete - THD voltage 1.8%, THD current 3.2% within IEEE 519 limits"
RTE,Energie,SE-RTE-004,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-10T14:42:18Z,normal,NORMAL,"Revenue metering accuracy verification passed - Class 0.2S compliance confirmed, energy registers synchronized"
RTE,Energie,SE-RTE-004,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-15T19:28:45Z,warning,VOLT_SAG,"Power quality event detected - voltage sag to 88.3% nominal for 1.2 seconds on phase A, waveform captured"
RTE,Energie,SE-RTE-004,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-22T11:05:33Z,normal,NORMAL,"ION9000 demand interval reset successful - 15-minute sliding window active, peak demand 847.3 kW recorded"
RTE,Energie,SE-RTE-004,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-28T03:17:09Z,warning,CURR_IMBALANCE,"Neutral current imbalance detected - 42A on neutral conductor, phase imbalance 18%, recommend load redistribution"
RTE,Energie,SE-RTE-005,SE-PRODUCT-TCSESM083F2CU0,Sepam S80,Protection Relay,2026-01-03T08:15:22Z,normal,NORMAL,Sepam S80 self-test completed successfully - all protection functions operational
RTE,Energie,SE-RTE-005,SE-PRODUCT-TCSESM083F2CU0,Sepam S80,Protection Relay,2026-01-09T14:32:47Z,normal,NORMAL,"Directional earth fault protection active - sensitivity 20% In, pickup delay 150ms"
RTE,Energie,SE-RTE-005,SE-PRODUCT-TCSESM083F2CU0,Sepam S80,Protection Relay,2026-01-15T19:48:13Z,warning,THERMAL_HIGH,Sepam S80 thermal memory at 78% - load current sustained at 92% rated capacity
RTE,Energie,SE-RTE-005,SE-PRODUCT-TCSESM083F2CU0,Sepam S80,Protection Relay,2026-01-22T11:05:39Z,normal,NORMAL,Circuit breaker trip coil supervision OK - auxiliary contact status verified
RTE,Energie,SE-RTE-005,SE-PRODUCT-TCSESM083F2CU0,Sepam S80,Protection Relay,2026-01-28T16:21:55Z,warning,PHASE_UNBALANCE,Phase unbalance detected - negative sequence current 12.3% exceeds threshold of 10%
RTE,Energie,SE-RTE-006,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ3 25H1,Circuit Breaker,2026-01-05T08:15:22Z,normal,NORMAL,"Masterpact MTZ3 breaker contacts healthy, contact resistance 45 microohms, trip unit self-test passed"
RTE,Energie,SE-RTE-006,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ3 25H1,Circuit Breaker,2026-01-09T14:32:18Z,normal,NORMAL,"Micrologic 7.3 trip unit operational, load current 1850A phase L1, 1842A phase L2, 1855A phase L3, neutral current 12A"
RTE,Energie,SE-RTE-006,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ3 25H1,Circuit Breaker,2026-01-15T10:47:55Z,warning,THERMAL_MEM_HIGH,"Thermal memory accumulation at 78%, ambient temperature 42°C, recommend load reduction or cooling improvement"
RTE,Energie,SE-RTE-006,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ3 25H1,Circuit Breaker,2026-01-22T16:20:41Z,normal,NORMAL,"MTZ3 25H1 operating normally, 18,547 mechanical operations logged, spring charging motor cycle time 4.2 seconds"
RTE,Energie,SE-RTE-006,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ3 25H1,Circuit Breaker,2026-01-28T09:05:33Z,warning,GND_FLT_WARN,"Ground fault protection threshold approached, residual current detected at 720mA, Ir setting 800mA, investigate downstream insulation"
RTE,Energie,SE-RTE-007,SE-PRODUCT-TCSESM083F2CU0,SM6-24 QM,Medium Voltage Switchgear,2026-01-05T08:15:22Z,normal,NORMAL,"QM circuit breaker SF6 gas pressure 1.45 bar at 20°C, vacuum interrupter contact wear at 12%"
RTE,Energie,SE-RTE-007,SE-PRODUCT-TCSESM083F2CU0,SM6-24 QM,Medium Voltage Switchgear,2026-01-10T14:42:18Z,normal,NORMAL,"Load current balanced across phases: L1=245A, L2=248A, L3=242A, busbar temperature 42°C"
RTE,Energie,SE-RTE-007,SE-PRODUCT-TCSESM083F2CU0,SM6-24 QM,Medium Voltage Switchgear,2026-01-17T10:28:45Z,warning,MAINT_DUE,"QM withdrawable circuit breaker mechanical operations counter at 8,750 cycles, approaching maintenance threshold"
RTE,Energie,SE-RTE-007,SE-PRODUCT-TCSESM083F2CU0,SM6-24 QM,Medium Voltage Switchgear,2026-01-23T16:55:33Z,normal,NORMAL,"Flair 21D relay self-test completed, earth fault protection sensitivity verified at 300mA"
RTE,Energie,SE-RTE-007,SE-PRODUCT-TCSESM083F2CU0,SM6-24 QM,Medium Voltage Switchgear,2026-01-28T09:12:07Z,warning,TEMP_HIGH,"Compartment ambient temperature 48°C detected, cable connection thermal imaging shows hotspot on phase L2 termination"
RTE,Energie,SE-RTE-008,SE-PRODUCT-TCSESM083F2CU0,Sepam S40,Protection Relay,2026-01-03T08:15:22Z,normal,NORMAL,Sepam S40 self-test completed successfully - all protection functions operational
RTE,Energie,SE-RTE-008,SE-PRODUCT-TCSESM083F2CU0,Sepam S40,Protection Relay,2026-01-09T14:32:45Z,normal,NORMAL,"Directional earth fault protection active - sensitivity 20% In, pickup time 180ms"
RTE,Energie,SE-RTE-008,SE-PRODUCT-TCSESM083F2CU0,Sepam S40,Protection Relay,2026-01-15T19:47:13Z,warning,THERMAL_ACCUM_HIGH,Sepam S40 thermal overload I²t accumulation at 78% - load shedding recommended
RTE,Energie,SE-RTE-008,SE-PRODUCT-TCSESM083F2CU0,Sepam S40,Protection Relay,2026-01-22T11:28:56Z,normal,NORMAL,"Phase differential protection balanced - residual current 0.08A, trip curve IDMT standard inverse"
RTE,Energie,SE-RTE-008,SE-PRODUCT-TCSESM083F2CU0,Sepam S40,Protection Relay,2026-01-28T16:54:39Z,warning,CT_ASYM_DETECT,Sepam S40 CT secondary supervision alarm - phase L2 current asymmetry detected 12%
RTE,Energie,SE-RTE-009,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-03T08:15:22Z,normal,NORMAL,"ION8650 power quality monitoring active, THD voltage 1.8%, all phases balanced within 2% tolerance"
RTE,Energie,SE-RTE-009,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-09T14:42:18Z,warning,HARM_THD_HIGH,"ION8650 detected harmonic distortion THD 6.8% on phase A exceeding 5% threshold, recommend load analysis"
RTE,Energie,SE-RTE-009,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-15T19:28:45Z,normal,NORMAL,"ION8650 energy accumulation registers synchronized, demand interval reset completed, power factor 0.96 leading"
RTE,Energie,SE-RTE-009,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-22T11:05:33Z,error,VOLT_SAG_B,"ION8650 voltage sag detected phase B: 198V (13% below nominal), duration 1.2 seconds, event logged to waveform capture"
RTE,Energie,SE-RTE-009,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-28T16:51:09Z,normal,NORMAL,"ION8650 Modbus TCP communication stable, real-time metering operational, neutral current 12A within limits"
RTE,Energie,SE-RTE-010,SE-PRODUCT-TCSESM083F2CU0,Premset 1000kVA,Power Transformer,2026-01-03T08:15:22Z,normal,NORMAL,"Premset 1000kVA primary voltage 20.1kV, secondary 410V, load factor 67%, oil temperature 58°C, Sepam 80 protection relay operational"
RTE,Energie,SE-RTE-010,SE-PRODUCT-TCSESM083F2CU0,Premset 1000kVA,Power Transformer,2026-01-09T14:42:18Z,warning,TEMP_HIGH,"Premset transformer oil temperature elevated to 78°C under 89% load, cooling fan stage 2 activated, Buchholz relay monitoring increased"
RTE,Energie,SE-RTE-010,SE-PRODUCT-TCSESM083F2CU0,Premset 1000kVA,Power Transformer,2026-01-15T10:28:45Z,normal,NORMAL,"Premset 1000kVA load balanced across phases A/B/C: 312kVA/298kVA/305kVA, tap changer position +3, insulation resistance 5200MΩ"
RTE,Energie,SE-RTE-010,SE-PRODUCT-TCSESM083F2CU0,Premset 1000kVA,Power Transformer,2026-01-22T16:55:33Z,error,BUCHHOLZ_ALARM,"Premset Buchholz relay gas accumulation detected, oil level dropped 3%, dissolved gas analysis recommended, transformer load reduced to 45%"
RTE,Energie,SE-RTE-010,SE-PRODUCT-TCSESM083F2CU0,Premset 1000kVA,Power Transformer,2026-01-28T09:12:07Z,normal,NORMAL,"Premset 1000kVA post-maintenance verification complete, oil dielectric strength 65kV, winding resistance balanced, Sepam self-test passed"
TotalEnergies,Energie,SE-TOT-001,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ2 16H1,Circuit Breaker,2026-01-03T08:15:22Z,normal,NORMAL,"Micrologic 7.0 trip unit self-test completed successfully, all protection functions operational"
TotalEnergies,Energie,SE-TOT-001,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ2 16H1,Circuit Breaker,2026-01-09T14:42:18Z,normal,NORMAL,"MTZ2 electronic trip unit thermal memory at 68%, contact wear indicator within normal range"
TotalEnergies,Energie,SE-TOT-001,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ2 16H1,Circuit Breaker,2026-01-15T10:28:45Z,warning,THERMAL_HIGH,"Masterpact thermal trip threshold at 87%, load current approaching Ir setting of 1600A"
TotalEnergies,Energie,SE-TOT-001,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ2 16H1,Circuit Breaker,2026-01-22T16:55:33Z,normal,NORMAL,"PowerLogic harmonics analysis complete, THD measured at 3.8%, Micrologic ground fault protection stable"
TotalEnergies,Energie,SE-TOT-001,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ2 16H1,Circuit Breaker,2026-01-28T09:17:56Z,warning,MAINT_DUE,"MTZ2 motor operator spring charge cycle count at 8,450 operations, maintenance recommended within 1,550 cycles"
TotalEnergies,Energie,SE-TOT-002,SE-PRODUCT-TCSESM083F2CU0,SM6-24 DM1-D,Medium Voltage Switchgear,2026-01-05T08:15:22Z,normal,NORMAL,"SF6 gas pressure 1.45 bar at 20°C, circuit breaker operations count: 1247, DM1-D disconnector position confirmed closed"
TotalEnergies,Energie,SE-TOT-002,SE-PRODUCT-TCSESM083F2CU0,SM6-24 DM1-D,Medium Voltage Switchgear,2026-01-10T14:32:18Z,normal,NORMAL,"Load current 385A phase balance within limits, busbar temperature 42°C, vacuum interrupter contact resistance 28 µΩ"
TotalEnergies,Energie,SE-TOT-002,SE-PRODUCT-TCSESM083F2CU0,SM6-24 DM1-D,Medium Voltage Switchgear,2026-01-16T10:47:55Z,warning,SF6_PRESS_LOW,"SF6 gas pressure 1.28 bar approaching low threshold, DM1-D mechanism spring charge time increased to 18.2 seconds"
TotalEnergies,Energie,SE-TOT-002,SE-PRODUCT-TCSESM083F2CU0,SM6-24 DM1-D,Medium Voltage Switchgear,2026-01-22T16:23:41Z,normal,NORMAL,"SF6 gas refilled to 1.46 bar, preventive maintenance completed, insulation resistance test passed at 12.5 GΩ"
TotalEnergies,Energie,SE-TOT-002,SE-PRODUCT-TCSESM083F2CU0,SM6-24 DM1-D,Medium Voltage Switchgear,2026-01-28T09:18:33Z,normal,NORMAL,"Load current 412A, DM1-D earthing switch interlocking verified, partial discharge monitoring below 500 pC threshold"
TotalEnergies,Energie,SE-TOT-003,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-03T08:15:22Z,normal,NORMAL,"PowerLogic ION9000 harmonics analysis complete - THD voltage 1.8%, THD current 3.2% within IEEE 519 limits"
TotalEnergies,Energie,SE-TOT-003,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-09T14:42:18Z,warning,PF_LOW,"ION9000 detected power factor deviation - current PF 0.82 lagging, capacitor bank compensation recommended"
TotalEnergies,Energie,SE-TOT-003,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-15T19:28:45Z,normal,NORMAL,"ION9000 revenue metering accuracy verification passed - Class 0.2S compliance confirmed, energy registers synchronized"
TotalEnergies,Energie,SE-TOT-003,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-22T11:05:33Z,error,VOLT_SAG,"ION9000 voltage sag event recorded - Phase A dropped to 198V for 1.2 seconds, waveform capture stored in event log"
TotalEnergies,Energie,SE-TOT-003,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-28T16:51:09Z,normal,NORMAL,"PowerLogic ION9000 demand interval reset successful - peak demand 1847 kW recorded, Modbus TCP communication stable"
TotalEnergies,Energie,SE-TOT-004,SE-PRODUCT-TCSESM083F2CU0,Sepam S80,Protection Relay,2026-01-05T08:15:22Z,normal,NORMAL,Sepam S80 self-test completed successfully - all protection functions operational
TotalEnergies,Energie,SE-TOT-004,SE-PRODUCT-TCSESM083F2CU0,Sepam S80,Protection Relay,2026-01-10T14:32:18Z,normal,NORMAL,Directional earth fault protection active - sensitivity 0.2A residual current threshold
TotalEnergies,Energie,SE-TOT-004,SE-PRODUCT-TCSESM083F2CU0,Sepam S80,Protection Relay,2026-01-15T19:47:55Z,warning,THRM_ACCUM_HIGH,Sepam S80 thermal overload I²t accumulation at 78% - load shedding recommended
TotalEnergies,Energie,SE-TOT-004,SE-PRODUCT-TCSESM083F2CU0,Sepam S80,Protection Relay,2026-01-22T11:23:41Z,normal,NORMAL,Phase differential protection balanced - CT ratio verification confirmed at 2000/1A
TotalEnergies,Energie,SE-TOT-004,SE-PRODUCT-TCSESM083F2CU0,Sepam S80,Protection Relay,2026-01-28T16:08:33Z,warning,COMM_TIMEOUT,Sepam S80 communication timeout on Modbus RTU port - SFT2841 software connection lost
TotalEnergies,Energie,SE-TOT-005,SE-PRODUCT-TCSESM083F2CU0,Premset 2500kVA,Transformer,2026-01-05T08:15:22Z,normal,NORMAL,"Premset 2500kVA primary voltage 11.2kV, secondary 415V, load balanced across phases, oil temperature 58°C, Sepam 80 protection relay operational"
TotalEnergies,Energie,SE-TOT-005,SE-PRODUCT-TCSESM083F2CU0,Premset 2500kVA,Transformer,2026-01-10T14:32:47Z,normal,NORMAL,"Transformer load at 1875kVA (75% capacity), winding temperature 72°C, tap changer position +3, insulation resistance 5200MΩ, cooling fans auto-mode"
TotalEnergies,Energie,SE-TOT-005,SE-PRODUCT-TCSESM083F2CU0,Premset 2500kVA,Transformer,2026-01-15T19:48:13Z,warning,TEMP_HIGH,"Premset oil temperature reached 88°C under peak load 2350kVA, cooling system activated stage 2, winding hotspot 95°C approaching threshold"
TotalEnergies,Energie,SE-TOT-005,SE-PRODUCT-TCSESM083F2CU0,Premset 2500kVA,Transformer,2026-01-22T11:20:55Z,normal,NORMAL,"Buchholz relay test completed successfully, dissolved gas analysis within limits, Sepam 80 ground fault protection verified, no partial discharge detected"
TotalEnergies,Energie,SE-TOT-005,SE-PRODUCT-TCSESM083F2CU0,Premset 2500kVA,Transformer,2026-01-28T16:05:38Z,warning,HARMONICS_HIGH,"Premset 2500kVA harmonic distortion detected THD 6.8% on secondary side, load imbalance phase B +12%, recommend power quality assessment"
TotalEnergies,Energie,SE-TOT-006,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ1 08H1,Circuit Breaker,2026-01-03T08:15:22Z,normal,NORMAL,"Masterpact MTZ1 trip unit self-test completed successfully, Micrologic 7.0 firmware operational"
TotalEnergies,Energie,SE-TOT-006,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ1 08H1,Circuit Breaker,2026-01-09T14:32:45Z,normal,NORMAL,"Circuit breaker load current 742A, thermal capacity at 68%, Ir setting 800A verified"
TotalEnergies,Energie,SE-TOT-006,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ1 08H1,Circuit Breaker,2026-01-15T11:20:18Z,warning,THERMAL_HIGH,"Masterpact MTZ1 thermal trip threshold at 87%, sustained load 812A approaching Ir threshold"
TotalEnergies,Energie,SE-TOT-006,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ1 08H1,Circuit Breaker,2026-01-22T16:48:33Z,normal,NORMAL,"PowerLogic harmonics analysis complete, THD 3.8%, Micrologic ground fault protection active"
TotalEnergies,Energie,SE-TOT-006,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ1 08H1,Circuit Breaker,2026-01-28T09:55:07Z,warning,CONTACT_WEAR,"MTZ1 contact wear indicator at 78%, recommend maintenance scheduling within 2000 operations"
TotalEnergies,Energie,SE-TOT-007,SE-PRODUCT-TCSESM083F2CU0,SM6-36 IM,Medium Voltage Switchgear,2026-01-05T08:15:22Z,normal,NORMAL,"SF6 gas pressure 1.45 bar at 20°C, circuit breaker operations count: 1247"
TotalEnergies,Energie,SE-TOT-007,SE-PRODUCT-TCSESM083F2CU0,SM6-36 IM,Medium Voltage Switchgear,2026-01-10T14:32:18Z,normal,NORMAL,"Flair 21D relay self-test completed, load current 385A phase balance within 2%"
TotalEnergies,Energie,SE-TOT-007,SE-PRODUCT-TCSESM083F2CU0,SM6-36 IM,Medium Voltage Switchgear,2026-01-17T10:47:55Z,warning,TEMP_HIGH,"Busbar temperature sensor reading 68°C, approaching thermal threshold limit"
TotalEnergies,Energie,SE-TOT-007,SE-PRODUCT-TCSESM083F2CU0,SM6-36 IM,Medium Voltage Switchgear,2026-01-23T16:20:41Z,normal,NORMAL,"Vacuum interrupter contact resistance 42 microohms, earthing switch interlocked"
TotalEnergies,Energie,SE-TOT-007,SE-PRODUCT-TCSESM083F2CU0,SM6-36 IM,Medium Voltage Switchgear,2026-01-28T09:05:33Z,normal,NORMAL,"Motor charging spring mechanism cycled successfully, auxiliary contacts verified"
TotalEnergies,Energie,SE-TOT-008,SE-PRODUCT-TCSESM083F2CU0,Sepam S40,Protection Relay,2026-01-05T08:15:22Z,normal,NORMAL,Sepam S40 self-test completed successfully - all protection functions operational
TotalEnergies,Energie,SE-TOT-008,SE-PRODUCT-TCSESM083F2CU0,Sepam S40,Protection Relay,2026-01-09T14:32:18Z,normal,NORMAL,Directional earth fault protection active - sensitivity 0.2A residual current threshold
TotalEnergies,Energie,SE-TOT-008,SE-PRODUCT-TCSESM083F2CU0,Sepam S40,Protection Relay,2026-01-15T11:47:55Z,warning,THRM_HIGH,Sepam S40 thermal overload I²t calculation at 78% - load shedding recommended
TotalEnergies,Energie,SE-TOT-008,SE-PRODUCT-TCSESM083F2CU0,Sepam S40,Protection Relay,2026-01-22T09:23:41Z,normal,NORMAL,Phase differential protection balanced - CT ratio verification confirmed at 2000/5A
TotalEnergies,Energie,SE-TOT-008,SE-PRODUCT-TCSESM083F2CU0,Sepam S40,Protection Relay,2026-01-28T16:08:33Z,warning,COMM_TIMEOUT,Sepam S40 communication timeout on Modbus RTU port - retry attempt 3 of 5
TotalEnergies,Energie,SE-TOT-009,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-03T08:15:22Z,normal,NORMAL,"PowerLogic ION9000 harmonics analysis complete - THD voltage 1.8%, THD current 3.2% within IEEE 519 limits"
TotalEnergies,Energie,SE-TOT-009,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-09T14:42:18Z,warning,PF_LOW,ION9000 detected power factor deviation 0.82 on phase A - capacitor bank compensation recommended
TotalEnergies,Energie,SE-TOT-009,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-15T19:28:45Z,normal,NORMAL,"ION9000 revenue metering accuracy verification passed - Class 0.2S compliance confirmed, energy registers synchronized"
